ticket_id,dia_semana,hora_creacion,categoria,prioridad,seniority_agente,tiempo_resolucion_hrs,incumple_sla
1745,Martes,9,Software,Alta,Junior,5.78,0
1746,Viernes,21,Hardware,Alta,Junior,28.07,0
1747,Sábado,0,Acceso,Alta,Semi-Senior,5.3,0
1748,Viernes,21,Software,Alta,Semi-Senior,6.57,0
1749,Domingo,23,Acceso,Baja,Semi-Senior,25.55,1
1750,Viernes,17,Hardware,Media,Semi-Senior,3.59,0
1751,Martes,17,Acceso,Media,Senior,0.5,0
1752,Viernes,13,Hardware,Baja,Junior,16.96,1
1753,Miércoles,14,Acceso,Alta,Junior,8.66,0
1754,Martes,11,Software,Alta,Semi-Senior,2.66,0
1755,Miércoles,3,Hardware,Baja,Junior,18.94,1
1756,Domingo,2,Acceso,Baja,Semi-Senior,13.67,0
1757,Martes,19,Hardware,Media,Semi-Senior,6.38,0
1758,Domingo,11,Hardware,Media,Senior,10.02,1
1759,Domingo,6,Hardware,Alta,Senior,16.94,0
1760,Viernes,10,Redes,Baja,Senior,7.34,0
1761,Miércoles,0,Hardware,Baja,Junior,13.35,0
1762,Domingo,5,Acceso,Baja,Senior,14.63,0
1763,Miércoles,14,Redes,Baja,Junior,14.9,1
1764,Miércoles,14,Acceso,Baja,Semi-Senior,15.84,0
1765,Martes,18,Redes,Alta,Semi-Senior,0.94,0
1766,Jueves,10,Hardware,Baja,Junior,34.65,1
1767,Viernes,22,Software,Baja,Semi-Senior,11.41,0
1768,Domingo,1,Software,Baja,Junior,27.73,1
1769,Miércoles,13,Hardware,Baja,Junior,20.44,1
1770,Sábado,1,Redes,Alta,Senior,3.59,0
1771,Jueves,3,Acceso,Media,Junior,9.84,0
1772,Domingo,16,Software,Media,Junior,8.32,1
1773,Sábado,2,Hardware,Baja,Semi-Senior,13.54,1
1774,Viernes,12,Hardware,Baja,Senior,14.53,0
1775,Viernes,8,Redes,Baja,Junior,14.74,0
1776,Miércoles,6,Software,Baja,Junior,17.12,1
1777,Miércoles,14,Hardware,Alta,Senior,0.72,0
1778,Domingo,22,Software,Baja,Junior,17.34,1
1779,Martes,10,Acceso,Media,Junior,6.98,0
1780,Jueves,19,Hardware,Baja,Semi-Senior,7.73,0
1781,Domingo,1,Hardware,Media,Semi-Senior,12.33,0
1782,Jueves,14,Acceso,Alta,Senior,0.5,0
1783,Miércoles,13,Hardware,Media,Junior,,1
1784,Viernes,19,Redes,Media,Senior,0.5,0
1785,Miércoles,21,Acceso,Alta,Senior,2.44,0
1786,Viernes,10,Redes,Media,Junior,6.17,0
1787,Domingo,2,Acceso,Baja,Junior,17.42,1
1788,Viernes,16,Acceso,Baja,Senior,5.01,1
1789,Miércoles,11,Redes,Media,Semi-Senior,12.57,0
1790,Lunes,23,Acceso,Media,Semi-Senior,14.08,1
1791,Jueves,20,Software,Baja,Semi-Senior,10.2,0
1792,Sábado,14,Redes,Baja,Semi-Senior,40.12,1
1793,Viernes,15,Acceso,Alta,Senior,7.42,0
1794,Viernes,4,Redes,Baja,Junior,13.39,1
1795,Lunes,19,Acceso,Baja,Junior,14.06,1
1796,Domingo,5,Acceso,Baja,Senior,,0
1797,Domingo,18,Software,Alta,Senior,,0
1798,Domingo,4,Software,Baja,Semi-Senior,14.75,1
1799,Sábado,2,Software,Media,Senior,11.66,0
1800,Martes,0,Acceso,Baja,Semi-Senior,7.03,0
1801,Lunes,5,Software,Media,Junior,6.8,1
1802,Sábado,14,Redes,Alta,Senior,1.02,0
1803,Lunes,1,Acceso,Baja,Semi-Senior,12.57,0
1804,Viernes,2,Redes,Media,Junior,14.99,1
1805,Jueves,16,Software,Baja,Junior,12.73,1
1806,Lunes,23,Acceso,Baja,Semi-Senior,17.72,1
1807,Martes,11,Redes,Alta,Senior,,0
1808,Miércoles,17,Hardware,Baja,Junior,16.98,1
1809,Sábado,14,Redes,Media,Junior,8.96,0
1810,Lunes,11,Acceso,Baja,Semi-Senior,11.01,1
1811,Lunes,15,Hardware,Baja,Senior,5.22,0
1812,Martes,7,Software,Baja,Semi-Senior,34.16,0
1813,Jueves,13,Software,Media,Semi-Senior,2.7,0
1814,Lunes,16,Redes,Baja,Semi-Senior,9.62,1
1815,Lunes,20,Software,Media,Junior,5.97,1
1816,Jueves,7,Redes,Baja,Semi-Senior,9.13,0
1817,Martes,14,Redes,Baja,Junior,18.17,1
1818,Sábado,13,Redes,Media,Senior,0.65,0
1819,Sábado,17,Redes,Alta,Junior,15.09,0
1820,Lunes,19,Acceso,Baja,Semi-Senior,10.4,1
1821,Jueves,6,Acceso,Media,Junior,6.39,1
1822,Lunes,2,Hardware,Baja,Semi-Senior,7.01,0
1823,Domingo,11,Hardware,Media,Junior,5.63,0
1824,Miércoles,20,Software,Alta,Junior,4.72,0
1825,Sábado,23,Acceso,Alta,Junior,13.97,0
1826,Domingo,2,Hardware,Media,Semi-Senior,5.42,0
1827,Viernes,19,Acceso,Baja,Junior,22.87,1
1828,Miércoles,13,Acceso,Alta,Semi-Senior,2.58,0
1829,Lunes,14,Software,Media,Semi-Senior,11.97,1
1830,Martes,13,Software,Baja,Semi-Senior,11.46,0
1831,Sábado,6,Redes,Baja,Semi-Senior,14.95,0
1832,Viernes,16,Acceso,Alta,Senior,0.5,0
1833,Miércoles,11,Redes,Alta,Junior,15.19,0
1834,Sábado,19,Redes,Baja,Junior,21.39,1
1835,Jueves,3,Redes,Media,Senior,,0
1836,Martes,8,Acceso,Alta,Junior,9.54,0
1837,Miércoles,5,Acceso,Baja,Senior,7.36,1
1838,Jueves,15,Redes,Baja,Junior,13.46,1
1839,Domingo,21,Acceso,Media,Semi-Senior,1.4,0
1840,Lunes,21,Redes,Baja,Junior,18.24,1
1841,Jueves,20,Hardware,Baja,Senior,5.41,0
1842,Miércoles,20,Acceso,Media,Semi-Senior,5.19,0
1843,Miércoles,1,Software,Alta,Junior,4.8,0
1844,Domingo,23,Software,Media,Junior,24.37,1
1845,Lunes,7,Redes,Media,Junior,6.5,1
1846,Jueves,10,Hardware,Baja,Semi-Senior,16.64,1
1847,Jueves,12,Acceso,Baja,Junior,19.47,1
1848,Lunes,16,Redes,Media,Junior,11.41,1
1849,Jueves,7,Hardware,Baja,Semi-Senior,13.86,1
1850,Sábado,20,Hardware,Alta,Semi-Senior,0.5,0
1851,Lunes,17,Acceso,Baja,Junior,31.51,1
1852,Martes,17,Software,Baja,Junior,23.09,1
1853,Miércoles,13,Software,Baja,Semi-Senior,11.67,0
1854,Martes,14,Hardware,Alta,Senior,3.41,0
1855,Sábado,5,Software,Baja,Junior,29.67,1
1856,Domingo,10,Hardware,Baja,Semi-Senior,20.85,1
1857,Sábado,12,Hardware,Baja,Junior,,1
1858,Viernes,0,Hardware,Alta,Junior,5.72,0
1859,Viernes,5,Software,Baja,Semi-Senior,15.06,1
1860,Viernes,8,Redes,Baja,Junior,11.98,1
1861,Lunes,7,Software,Baja,Semi-Senior,9.49,0
1862,Jueves,10,Redes,Media,Senior,8.94,0
1863,Sábado,21,Software,Baja,Senior,24.81,1
1864,Martes,18,Acceso,Baja,Junior,15.08,1
1865,Domingo,23,Acceso,Baja,Junior,17.71,1
1866,Martes,8,Software,Media,Senior,0.5,0
1867,Martes,16,Acceso,Media,Junior,6.14,0
1868,Martes,11,Acceso,Media,Semi-Senior,3.01,0
1869,Domingo,13,Acceso,Alta,Junior,10.3,0
1870,Viernes,14,Acceso,Alta,Junior,16.47,0
1871,Martes,15,Redes,Baja,Junior,15.91,1
1872,Domingo,21,Hardware,Media,Senior,1.52,0
1873,Domingo,21,Redes,Media,Senior,2.74,0
1874,Jueves,19,Hardware,Alta,Junior,26.9,1
1875,Domingo,0,Hardware,Baja,Senior,,0
1876,Viernes,9,Software,Media,Junior,,1
1877,Martes,7,Software,Baja,Junior,17.17,1
1878,Domingo,17,Software,Alta,Semi-Senior,1.01,0
1879,Lunes,0,Software,Baja,Semi-Senior,10.98,1
1880,Domingo,1,Software,Baja,Junior,18.59,1
1881,Miércoles,0,Redes,Baja,Junior,22.47,1
1882,Miércoles,0,Redes,Baja,Senior,8.67,0
1883,Miércoles,8,Acceso,Media,Senior,0.5,0
1884,Domingo,12,Redes,Baja,Senior,6.08,0
1885,Viernes,0,Redes,Baja,Junior,20.18,0
1886,Martes,12,Software,Alta,Semi-Senior,2.67,0
1887,Sábado,19,Acceso,Baja,Junior,17.39,1
1888,Sábado,21,Redes,Media,Senior,2.65,0
1889,Sábado,6,Redes,Baja,Junior,15.45,1
1890,Viernes,1,Acceso,Baja,Junior,12.67,0
1891,Jueves,5,Hardware,Alta,Semi-Senior,2.52,0
1892,Lunes,6,Software,Media,Senior,0.5,0
1893,Lunes,13,Redes,Baja,Semi-Senior,14.07,1
1894,Miércoles,17,Redes,Alta,Junior,22.2,0
1895,Miércoles,14,Acceso,Alta,Semi-Senior,3.55,0
1896,Domingo,1,Redes,Alta,Senior,9.56,0
1897,Sábado,9,Software,Baja,Junior,26.65,0
1898,Domingo,22,Redes,Baja,Senior,10.16,1
1899,Sábado,11,Hardware,Media,Senior,15.23,0
1900,Miércoles,16,Software,Media,Junior,6.76,0
1901,Martes,7,Hardware,Baja,Junior,13.2,1
1902,Jueves,10,Acceso,Media,Junior,23.8,0
1903,Domingo,2,Software,Baja,Junior,16.14,1
1904,Jueves,5,Redes,Baja,Semi-Senior,9.43,0
1905,Jueves,8,Software,Baja,Semi-Senior,7.82,0
1906,Jueves,5,Software,Media,Semi-Senior,8.89,0
1907,Miércoles,8,Software,Baja,Junior,17.7,1
1908,Lunes,6,Hardware,Alta,Semi-Senior,10.83,0
1909,Miércoles,8,Acceso,Media,Semi-Senior,13.55,0
1910,Jueves,17,Software,Media,Senior,2.93,0
1911,Miércoles,11,Redes,Alta,Junior,9.62,0
1912,Jueves,7,Software,Media,Semi-Senior,14.16,0
1913,Viernes,7,Software,Alta,Senior,15.53,0
1914,Sábado,17,Acceso,Baja,Semi-Senior,7.66,0
1915,Lunes,19,Redes,Baja,Junior,14.03,1
1916,Viernes,14,Redes,Baja,Junior,14.14,1
1917,Martes,6,Hardware,Baja,Senior,18.87,1
1918,Miércoles,10,Redes,Alta,Junior,12.86,0
1919,Martes,19,Redes,Baja,Senior,10.53,0
1920,Domingo,15,Redes,Media,Senior,6.51,0
1921,Miércoles,3,Software,Media,Junior,8.84,1
1922,Sábado,5,Hardware,Media,Semi-Senior,,0
1923,Viernes,21,Redes,Baja,Junior,13.69,1
1924,Sábado,2,Redes,Media,Junior,6.7,0
1925,Domingo,8,Redes,Baja,Semi-Senior,12.07,0
1926,Jueves,9,Software,Baja,Semi-Senior,17.6,1
1927,Sábado,13,Software,Media,Junior,11.92,1
1928,Sábado,10,Hardware,Media,Senior,14.61,0
1929,Jueves,17,Acceso,Baja,Junior,16.58,1
1930,Miércoles,21,Hardware,Alta,Semi-Senior,0.5,0
1931,Jueves,11,Software,Baja,Semi-Senior,11.04,0
1932,Viernes,22,Redes,Baja,Junior,10.64,1
1933,Sábado,11,Redes,Baja,Senior,12.98,0
1934,Jueves,12,Hardware,Media,Semi-Senior,4.57,0
1935,Domingo,12,Redes,Media,Semi-Senior,5.99,0
1936,Domingo,18,Software,Baja,Semi-Senior,21.51,1
1937,Sábado,18,Hardware,Baja,Junior,18.37,1
1938,Viernes,22,Acceso,Media,Junior,7.95,1
1939,Martes,13,Software,Baja,Semi-Senior,14.91,1
1940,Viernes,3,Software,Baja,Senior,15.39,0
1941,Lunes,12,Redes,Media,Senior,1.87,0
1942,Lunes,7,Software,Baja,Junior,20.01,1
1943,Lunes,22,Software,Alta,Semi-Senior,3.55,0
1944,Sábado,20,Acceso,Baja,Junior,13.97,0
1945,Domingo,22,Redes,Media,Junior,11.14,0
1946,Miércoles,18,Software,Baja,Semi-Senior,9.05,1
1947,Domingo,11,Redes,Alta,Semi-Senior,7.88,0
1948,Miércoles,17,Software,Baja,Junior,13.29,1
1949,Miércoles,5,Acceso,Media,Semi-Senior,13.48,0
1950,Domingo,17,Redes,Media,Semi-Senior,7.79,0
1951,Sábado,18,Redes,Baja,Junior,23.71,1
1952,Viernes,21,Acceso,Baja,Semi-Senior,10.96,0
1953,Miércoles,4,Hardware,Media,Junior,8.6,0
1954,Martes,23,Software,Alta,Semi-Senior,8.75,0
1955,Domingo,8,Software,Baja,Senior,9.01,1
1956,Domingo,2,Hardware,Baja,Semi-Senior,11.75,0
1957,Lunes,9,Redes,Alta,Senior,1.77,0
1958,Viernes,18,Redes,Baja,Junior,11.07,1
1959,Lunes,2,Acceso,Alta,Semi-Senior,16.93,0
1960,Domingo,21,Acceso,Media,Semi-Senior,8.96,1
1961,Domingo,14,Acceso,Media,Semi-Senior,12.0,1
1962,Miércoles,0,Hardware,Baja,Senior,11.83,0
1963,Viernes,6,Hardware,Baja,Semi-Senior,14.12,1
1964,Jueves,11,Redes,Media,Semi-Senior,6.79,0
1965,Martes,16,Acceso,Alta,Junior,3.88,0
1966,Miércoles,20,Redes,Alta,Junior,11.86,0
1967,Domingo,23,Hardware,Baja,Semi-Senior,13.93,1
1968,Miércoles,19,Software,Baja,Semi-Senior,8.08,1
1969,Martes,4,Redes,Baja,Senior,14.41,0
1970,Domingo,3,Hardware,Alta,Junior,19.65,1
1971,Martes,11,Acceso,Baja,Junior,18.18,1
1972,Jueves,19,Software,Baja,Semi-Senior,24.07,0
1973,Miércoles,23,Software,Baja,Senior,5.84,1
1974,Sábado,17,Software,Baja,Senior,13.82,1
1975,Miércoles,16,Acceso,Alta,Junior,15.67,0
1976,Lunes,18,Software,Media,Junior,10.03,1
1977,Viernes,8,Hardware,Baja,Semi-Senior,8.02,0
1978,Viernes,3,Redes,Baja,Junior,23.69,1
1979,Lunes,20,Software,Baja,Senior,14.84,1
1980,Domingo,1,Software,Baja,Semi-Senior,9.25,0
1981,Viernes,3,Hardware,Baja,Junior,13.57,1
1982,Martes,1,Acceso,Media,Junior,11.18,0
1983,Viernes,14,Software,Baja,Junior,47.75,1
1984,Viernes,1,Hardware,Baja,Senior,7.65,0
1985,Lunes,3,Hardware,Baja,Junior,19.75,1
1986,Domingo,5,Acceso,Media,Junior,7.65,0
1987,Jueves,6,Acceso,Media,Senior,5.41,0
1988,Viernes,9,Redes,Media,Junior,6.87,0
1989,Sábado,18,Software,Media,Semi-Senior,5.49,0
1990,Viernes,18,Redes,Media,Junior,20.86,1
1991,Jueves,21,Hardware,Baja,Semi-Senior,15.15,0
1992,Lunes,11,Software,Alta,Junior,2.33,0
1993,Jueves,2,Hardware,Baja,Junior,22.45,1
1994,Lunes,12,Hardware,Baja,Semi-Senior,17.27,1
1995,Martes,17,Hardware,Media,Junior,7.7,0
1996,Lunes,7,Acceso,Baja,Semi-Senior,11.85,1
1997,Martes,20,Acceso,Alta,Junior,4.72,0
1998,Martes,14,Software,Baja,Semi-Senior,,0
1999,Lunes,0,Hardware,Alta,Senior,2.4,0
2000,Sábado,2,Hardware,Alta,Junior,3.85,0
2001,Miércoles,7,Software,Alta,Junior,11.02,0
2002,Lunes,3,Redes,Alta,Senior,0.5,0
2003,Viernes,15,Hardware,Alta,Semi-Senior,6.73,0
2004,Sábado,22,Acceso,Media,Junior,9.1,1
2005,Sábado,9,Redes,Baja,Semi-Senior,9.59,0
2006,Viernes,11,Redes,Baja,Junior,11.55,1
2007,Miércoles,13,Redes,Media,Junior,4.38,1
2008,Sábado,13,Redes,Alta,Senior,1.08,0
2009,Martes,1,Redes,Media,Semi-Senior,,0
2010,Miércoles,22,Redes,Alta,Semi-Senior,2.79,0
2011,Domingo,4,Software,Alta,Junior,12.27,0
2012,Viernes,4,Software,Baja,Junior,16.12,1
2013,Miércoles,5,Redes,Baja,Senior,20.4,0
2014,Lunes,12,Acceso,Baja,Junior,14.76,1
2015,Miércoles,8,Software,Baja,Junior,29.3,1
2016,Martes,21,Software,Media,Junior,11.96,0
2017,Lunes,14,Redes,Alta,Semi-Senior,,0
2018,Jueves,13,Acceso,Media,Junior,6.16,0
2019,Viernes,23,Redes,Baja,Junior,20.98,1
2020,Viernes,6,Acceso,Baja,Senior,11.74,1
2021,Miércoles,19,Acceso,Baja,Semi-Senior,10.32,0
2022,Sábado,1,Hardware,Media,Junior,17.39,0
2023,Lunes,6,Software,Baja,Semi-Senior,12.6,1
2024,Jueves,5,Redes,Baja,Junior,17.8,1
2025,Lunes,16,Software,Baja,Semi-Senior,7.85,1
2026,Viernes,1,Software,Baja,Semi-Senior,11.87,1
2027,Lunes,2,Acceso,Alta,Junior,5.47,0
2028,Jueves,4,Software,Baja,Junior,12.45,1
2029,Sábado,4,Hardware,Baja,Semi-Senior,11.54,0
2030,Miércoles,0,Redes,Baja,Senior,17.55,0
2031,Martes,7,Software,Baja,Semi-Senior,12.14,0
2032,Lunes,11,Redes,Media,Junior,20.24,1
2033,Martes,23,Software,Media,Junior,,0
2034,Viernes,3,Redes,Baja,Junior,11.63,1
2035,Miércoles,12,Redes,Media,Junior,14.45,0
2036,Domingo,22,Redes,Baja,Semi-Senior,21.81,1
2037,Miércoles,14,Software,Media,Semi-Senior,,0
2038,Lunes,10,Hardware,Baja,Junior,15.24,0
2039,Sábado,9,Redes,Baja,Junior,25.98,1
2040,Miércoles,2,Acceso,Media,Semi-Senior,1.97,0
2041,Lunes,21,Acceso,Alta,Junior,5.41,0
2042,Lunes,13,Acceso,Media,Senior,7.0,0
2043,Martes,15,Hardware,Baja,Semi-Senior,13.19,0
2044,Miércoles,9,Redes,Baja,Senior,6.45,0
2045,Lunes,9,Hardware,Alta,Senior,0.5,0
2046,Martes,11,Redes,Baja,Senior,11.13,0
2047,Jueves,8,Hardware,Baja,Junior,11.31,0
2048,Domingo,0,Redes,Baja,Senior,17.04,1
2049,Martes,4,Acceso,Baja,Junior,13.88,1
2050,Martes,19,Redes,Baja,Junior,18.13,1
2051,Lunes,7,Hardware,Baja,Semi-Senior,15.73,0
2052,Viernes,10,Redes,Baja,Junior,23.32,1
2053,Viernes,11,Software,Alta,Junior,14.64,0
2054,Sábado,0,Redes,Baja,Junior,14.31,0
2055,Viernes,21,Acceso,Baja,Junior,17.43,0
2056,Martes,19,Redes,Media,Semi-Senior,28.13,1
2057,Sábado,10,Software,Media,Junior,26.49,1
2058,Lunes,4,Software,Baja,Semi-Senior,17.53,1
2059,Miércoles,14,Software,Alta,Senior,,0
2060,Domingo,4,Hardware,Baja,Semi-Senior,9.47,0
2061,Domingo,11,Software,Alta,Semi-Senior,4.59,0
2062,Martes,4,Hardware,Baja,Senior,14.24,0
2063,Martes,16,Software,Baja,Junior,15.44,1
2064,Sábado,16,Hardware,Alta,Semi-Senior,1.21,0
2065,Lunes,23,Software,Media,Senior,15.49,0
2066,Jueves,11,Software,Baja,Senior,29.49,1
2067,Martes,23,Redes,Baja,Semi-Senior,14.77,0
2068,Jueves,14,Software,Baja,Junior,18.93,1
2069,Jueves,14,Redes,Media,Senior,5.72,0
2070,Viernes,5,Software,Baja,Junior,24.55,1
2071,Lunes,11,Software,Baja,Junior,11.74,1
2072,Domingo,19,Redes,Baja,Junior,14.09,1
2073,Domingo,17,Redes,Media,Semi-Senior,10.01,0
2074,Jueves,13,Hardware,Alta,Semi-Senior,3.99,0
2075,Domingo,1,Acceso,Media,Senior,7.75,0
2076,Lunes,8,Redes,Baja,Semi-Senior,8.74,1
2077,Viernes,4,Hardware,Alta,Junior,11.95,0
2078,Lunes,19,Software,Media,Semi-Senior,9.34,0
2079,Martes,0,Redes,Alta,Semi-Senior,,0
2080,Jueves,22,Redes,Baja,Semi-Senior,9.7,1
2081,Lunes,2,Software,Baja,Senior,14.71,0
2082,Domingo,5,Software,Media,Senior,1.89,0
2083,Miércoles,4,Software,Baja,Semi-Senior,11.1,0
2084,Lunes,20,Software,Media,Junior,13.88,1
2085,Jueves,4,Acceso,Alta,Semi-Senior,7.96,0
2086,Viernes,0,Redes,Alta,Senior,0.5,0
2087,Domingo,16,Software,Alta,Junior,3.14,0
2088,Viernes,18,Software,Media,Senior,3.98,0
2089,Jueves,13,Acceso,Baja,Junior,18.21,1
2090,Domingo,11,Redes,Baja,Semi-Senior,10.51,0
2091,Martes,9,Hardware,Baja,Semi-Senior,16.7,1
2092,Domingo,19,Redes,Media,Semi-Senior,7.67,0
2093,Martes,20,Hardware,Baja,Senior,7.54,0
2094,Viernes,17,Acceso,Baja,Junior,19.25,1
2095,Viernes,23,Software,Media,Junior,39.78,1
2096,Jueves,10,Acceso,Media,Semi-Senior,11.13,0
2097,Martes,1,Redes,Alta,Junior,4.57,0
2098,Viernes,17,Software,Media,Semi-Senior,3.27,0
2099,Martes,6,Redes,Media,Junior,10.16,0
2100,Viernes,23,Hardware,Media,Junior,4.89,1
2101,Domingo,14,Redes,Alta,Semi-Senior,5.14,0
2102,Lunes,10,Acceso,Media,Semi-Senior,5.96,0
2103,Miércoles,17,Acceso,Alta,Junior,4.43,0
2104,Domingo,22,Acceso,Alta,Junior,14.46,0
2105,Sábado,11,Software,Alta,Junior,7.3,0
2106,Lunes,5,Redes,Baja,Semi-Senior,6.76,0
2107,Sábado,19,Software,Baja,Junior,14.03,0
2108,Viernes,22,Redes,Baja,Semi-Senior,9.74,0
2109,Miércoles,12,Hardware,Baja,Semi-Senior,11.96,0
2110,Miércoles,19,Redes,Baja,Semi-Senior,19.47,1
2111,Viernes,15,Redes,Baja,Junior,17.73,1
2112,Viernes,17,Redes,Baja,Semi-Senior,7.97,0
2113,Martes,9,Redes,Media,Senior,2.15,0
2114,Viernes,22,Hardware,Media,Junior,10.11,1
2115,Jueves,7,Software,Baja,Junior,,1
2116,Viernes,17,Acceso,Media,Semi-Senior,9.63,1
2117,Jueves,20,Redes,Media,Junior,,1
2118,Viernes,0,Acceso,Media,Semi-Senior,8.69,0
2119,Martes,22,Acceso,Alta,Senior,3.81,0
2120,Jueves,7,Acceso,Baja,Semi-Senior,13.95,1
2121,Lunes,5,Acceso,Baja,Semi-Senior,14.52,0
2122,Jueves,4,Redes,Baja,Semi-Senior,9.05,0
2123,Domingo,14,Acceso,Baja,Junior,13.21,0
2124,Martes,21,Redes,Media,Junior,,1
2125,Sábado,14,Hardware,Baja,Senior,11.74,0
2126,Jueves,1,Software,Baja,Senior,12.94,0
2127,Domingo,0,Software,Baja,Semi-Senior,10.74,0
2128,Domingo,22,Redes,Baja,Senior,20.2,1
2129,Domingo,22,Redes,Media,Junior,9.89,1
2130,Viernes,10,Software,Media,Junior,,1
2131,Domingo,9,Acceso,Baja,Junior,17.8,1
2132,Viernes,17,Redes,Baja,Junior,12.74,0
2133,Sábado,17,Acceso,Baja,Senior,13.93,0
2134,Martes,16,Redes,Baja,Senior,10.17,1
2135,Miércoles,7,Redes,Alta,Senior,0.5,0
2136,Viernes,14,Hardware,Baja,Semi-Senior,17.44,1
2137,Domingo,7,Hardware,Media,Junior,6.73,0
2138,Domingo,16,Software,Alta,Junior,11.06,0
2139,Lunes,11,Hardware,Baja,Junior,25.56,1
2140,Domingo,7,Hardware,Baja,Semi-Senior,13.89,1
2141,Martes,13,Software,Alta,Semi-Senior,9.69,0
2142,Jueves,3,Acceso,Alta,Senior,8.75,0
2143,Jueves,0,Hardware,Baja,Senior,21.7,0
2144,Domingo,0,Acceso,Media,Junior,7.77,1
2145,Lunes,18,Software,Alta,Junior,15.91,0
2146,Viernes,15,Redes,Baja,Semi-Senior,14.96,0
2147,Martes,13,Acceso,Alta,Junior,8.81,0
2148,Lunes,20,Software,Baja,Semi-Senior,8.94,1
2149,Viernes,15,Acceso,Media,Semi-Senior,6.37,0
2150,Martes,4,Software,Alta,Junior,14.11,0
2151,Domingo,8,Software,Alta,Semi-Senior,6.08,0
2152,Jueves,1,Redes,Baja,Semi-Senior,13.14,0
2153,Martes,17,Acceso,Baja,Senior,10.98,1
2154,Domingo,5,Redes,Media,Junior,10.1,0
2155,Sábado,8,Redes,Media,Senior,6.59,0
2156,Miércoles,0,Acceso,Media,Semi-Senior,7.57,0
2157,Martes,8,Acceso,Alta,Semi-Senior,2.97,0
2158,Miércoles,15,Software,Alta,Junior,6.74,0
2159,Martes,12,Acceso,Baja,Semi-Senior,10.93,1
2160,Miércoles,8,Software,Baja,Semi-Senior,9.64,0
2161,Sábado,20,Software,Baja,Semi-Senior,9.23,0
2162,Jueves,12,Software,Media,Semi-Senior,5.17,0
2163,Viernes,8,Software,Media,Semi-Senior,7.93,0
2164,Miércoles,10,Software,Media,Senior,11.7,0
2165,Sábado,3,Software,Baja,Junior,12.91,1
2166,Miércoles,1,Acceso,Baja,Senior,9.19,1
2167,Jueves,5,Acceso,Baja,Junior,17.41,1
2168,Miércoles,13,Hardware,Media,Senior,6.73,0
2169,Sábado,3,Acceso,Baja,Senior,17.56,0
2170,Domingo,5,Redes,Baja,Junior,19.61,1
2171,Sábado,18,Hardware,Baja,Semi-Senior,14.65,1
2172,Lunes,5,Acceso,Media,Semi-Senior,2.53,0
2173,Jueves,1,Redes,Baja,Junior,24.93,0
2174,Domingo,17,Acceso,Alta,Semi-Senior,4.83,0
2175,Lunes,12,Software,Media,Junior,25.73,1
2176,Jueves,8,Hardware,Media,Senior,1.86,0
2177,Domingo,22,Software,Media,Senior,2.58,0
2178,Miércoles,18,Hardware,Baja,Semi-Senior,21.45,1
2179,Domingo,12,Hardware,Baja,Semi-Senior,10.16,0
2180,Sábado,10,Software,Alta,Semi-Senior,3.39,0
2181,Lunes,0,Hardware,Media,Junior,11.29,0
2182,Miércoles,23,Hardware,Alta,Semi-Senior,3.35,0
2183,Sábado,21,Acceso,Media,Semi-Senior,18.81,0
2184,Jueves,6,Redes,Baja,Senior,13.68,0
2185,Domingo,20,Software,Baja,Semi-Senior,10.55,0
2186,Sábado,14,Acceso,Media,Semi-Senior,14.02,0
2187,Miércoles,0,Acceso,Baja,Semi-Senior,15.58,1
2188,Lunes,11,Software,Baja,Junior,23.8,1
2189,Lunes,6,Hardware,Alta,Semi-Senior,,0
2190,Domingo,14,Software,Baja,Semi-Senior,25.7,1
2191,Sábado,20,Redes,Baja,Junior,14.16,1
2192,Miércoles,18,Redes,Alta,Semi-Senior,0.5,0
2193,Martes,0,Software,Alta,Semi-Senior,12.36,0
2194,Jueves,16,Acceso,Baja,Semi-Senior,11.04,0
2195,Jueves,16,Software,Alta,Semi-Senior,0.61,0
2196,Miércoles,2,Redes,Alta,Semi-Senior,,0
2197,Martes,11,Software,Baja,Semi-Senior,16.46,0
2198,Lunes,5,Hardware,Baja,Senior,16.37,0
2199,Domingo,10,Software,Baja,Junior,21.65,1
2200,Viernes,2,Acceso,Media,Senior,0.77,0
2201,Viernes,7,Hardware,Baja,Semi-Senior,11.2,0
2202,Domingo,13,Redes,Alta,Semi-Senior,,0
2203,Miércoles,13,Software,Media,Semi-Senior,30.35,0
2204,Martes,9,Acceso,Media,Junior,6.63,0
2205,Martes,1,Acceso,Alta,Junior,3.56,0
2206,Jueves,13,Redes,Alta,Semi-Senior,16.81,0
2207,Lunes,8,Software,Baja,Semi-Senior,16.05,0
2208,Sábado,2,Acceso,Baja,Semi-Senior,17.12,0
2209,Martes,20,Hardware,Media,Semi-Senior,,0
2210,Domingo,7,Software,Baja,Junior,20.43,1
2211,Sábado,15,Redes,Baja,Junior,13.3,0
2212,Viernes,1,Hardware,Media,Semi-Senior,1.28,0
2213,Sábado,5,Software,Alta,Junior,13.12,0
2214,Lunes,20,Acceso,Baja,Semi-Senior,10.46,1
2215,Domingo,11,Redes,Media,Junior,8.47,0
2216,Lunes,4,Redes,Baja,Semi-Senior,13.41,0
2217,Sábado,1,Software,Media,Junior,7.48,0
2218,Miércoles,15,Redes,Baja,Junior,19.72,1
2219,Martes,4,Hardware,Alta,Semi-Senior,7.76,0
2220,Domingo,14,Software,Baja,Semi-Senior,20.35,1
